X,Y,Z,
-162.98207,218.23407,0,
-163.0754,218.3281,0,
-163.15193,218.43622,0,
-163.20958,218.55548,0,
-163.24673,218.68265,0,
-163.2624,218.81421,0,
-163.25615,218.94653,0,
-163.22815,219.07602,0,
-163.17915,219.1991,0,
-163.11053,219.31241,0,
-163.02414,219.41284,0,
-162.92236,219.49765,0,
-162.80798,219.56448,0,
-162.68414,219.61154,0,
-162.55424,219.63751,0,
-3.3059692,237.93622,0,
-3.1744843,237.94043,0,
-3.0440826,237.92303,0,
-2.9182892,237.88452,0,
-2.8005066,237.8259,0,
-2.693924,237.74878,0,
-2.6014404,237.65521,0,
-2.525528,237.54779,0,
-2.4682465,237.42935,0,
9.392075,202.23434,0.1,
9.449326,202.11597,0.1,
9.5252075,202.00854,0.1,
9.6176605,201.91501,0.1,
9.724197,201.83786,0.1,
9.841919,201.77924,0.1,
9.967667,201.74069,0.1,
10.098038,201.72327,0.1,
10.229477,201.72745,0.1,
10.358475,201.75311,0.1,
10.481522,201.79953,0.1,
10.595306,201.86551,0.1,
10.696732,201.94925,0.1,
10.783066,202.04846,0.1,
10.85199,202.16046,0.1,
10.901627,202.28226,0.1,
10.930634,202.41055,0.1,
16.370789,240.9862,0.1,
16.37828,241.12143,0.1,
16.362854,241.25601,0.1,
16.324951,241.38605,0.1,
16.265656,241.50781,0.1,
16.18666,241.61783,0.1,
16.09024,241.71295,0.1,
15.9791565,241.79044,0.1,
15.856583,241.84808,0.1,
15.726059,241.88422,0.1,
-31.751694,250.78629,0,
-31.825089,250.79657,0,
-31.899124,250.79999,0,
-80.36598,250.79999,0,
-80.4982,250.789,0,
-80.62678,250.75629,0,
-80.748184,250.70279,0,
-80.85908,250.62997,0,
-80.95641,250.5398,0,
-81.037506,250.43481,0,
-81.10013,250.31784,0,
-81.14256,250.19214,0,
-81.16364,250.06116,0,
-81.16278,249.92847,0,
-81.14,249.79779,0,
-52.45553,140.0055,0,
-52.4114,139.88022,0,
-52.347153,139.76395,0,
-52.264557,139.65994,0,
-52.165886,139.57101,0,
-52.053864,139.49966,0,
-51.931572,139.44781,0,
-51.80239,139.4169,0,
-51.669876,139.4078,0,
-51.53768,139.42075,0,
-51.409454,139.45538,0,
-51.288727,139.51077,0,
-51.178825,139.58539,0,
-51.082787,139.67712,0,
-51.003242,139.78351,0,
-50.942406,139.90158,0,
-50.90194,140.02808,0,
-50.882965,140.15955,0,
-50.886,140.29236,0,
-54.94982,163.3674,0,
-54.952477,163.50613,0,
-54.931114,163.64328,0,
-54.886383,163.77463,0,
-54.81962,163.8963,0,
-54.732834,164.00458,0,
-54.628647,164.09625,0,
-54.510178,164.16852,0,
-54.381004,164.21924,0,
-54.245018,164.24686,0,
-54.106293,164.25058,0,
-53.969017,164.23029,0,
-33.5681,157.72818,0,
-33.4357,157.70819,0,
-33.30182,157.71054,0,
-33.170197,157.7352,0,
-33.044556,157.78146,0,
-32.928375,157.84802,0,
-32.82492,157.93304,0,
-32.737106,158.03412,0,
-32.667374,158.14844,0,
-32.617676,158.27277,0,
-32.58943,158.40366,0,
-32.583405,158.53741,0,
-32.599762,158.67032,0,
-43.06791,200.8747,0,
-43.084152,201.00458,0,
-43.078995,201.1354,0,
-43.052574,201.26361,0,
-43.005592,201.3858,0,
-42.939316,201.49869,0,
-42.855515,201.59927,0,
-42.75643,201.68481,0,
-42.644722,201.75308,0,
-42.523376,201.80219,0,
-42.395638,201.83087,0,
-42.264946,201.83832,0,
-42.13478,201.82437,0,
1.8810425,193.41684,0,
2.0123596,193.37991,0,
2.135498,193.32123,0,
2.246872,193.24246,0,
2.3432465,193.14594,0,
2.4218292,193.03442,0,
2.480301,192.91116,0,
2.5169983,192.77979,0,
2.5308533,192.64407,0,
2.5214233,192.508,0,
2.489029,192.37549,0,
2.4345856,192.25043,0,
2.3596954,192.13641,0,
2.26651,192.03677,0,
2.1577606,191.95444,0,
2.0366058,191.89175,0,
1.9065552,191.85056,0,
1.7714081,191.83209,0,
-76.36905,187.87561,0.1,
-76.48352,187.87802,0.1,
-76.59648,187.89673,0.1,
-76.70561,187.9314,0.1,
-76.80868,187.9813,0.1,
-93.12915,197.37793,0,
-93.24171,197.4563,0,
-93.339226,197.55273,0,
-93.41883,197.66443,0,
-93.478195,197.78809,0,
-93.515564,197.92004,0,
-93.52984,198.05646,0,
-93.52061,198.1933,0,
-93.48814,198.32657,0,
-93.43338,198.4523,0,
-93.35794,198.56686,0,
-93.26405,198.66684,0,
-93.154465,198.7493,0,
-93.032394,198.81186,0,
-92.90144,198.85263,0,
-92.76544,198.87042,0,
-92.6284,198.86475,0,
-31.011566,189.36475,0,
-30.878616,189.35889,0,
-30.746521,189.37515,0,
-30.618958,189.41309,0,
-30.499435,189.47165,0,
-30.391296,189.5492,0,
-30.2975,189.64362,0,
-30.220657,189.75229,0,
-30.162888,189.8722,0,
-30.125809,190,0,
-30.110428,190.1322,0,
-30.117172,190.26514,0,
-30.145859,190.39508,0,
-30.195694,190.5185,0,
-30.26529,190.63193,0,
-30.352737,190.73224,0,
-30.455612,190.81668,0,
-30.57106,190.8829,0,
-30.695877,190.92908,0,
-57.830345,196.80585,0,
-57.840233,196.80865,0,
-117.18741,214.11826,0,
-117.28608,214.1542,0,
-117.379196,214.20279,0,
-117.46513,214.26315,0,
-155.54625,244.92584,0.1,
-155.64273,245.01779,0.1,
-155.72263,245.12448,0.1,
-155.78368,245.24295,0.1,
-155.82423,245.36993,0.1,
-155.84312,245.50186,0.1,
-155.83986,245.6351,0.1,
-155.81453,245.76596,0.1,
-155.7678,245.89078,0.1,
-155.70102,246.00613,0.1,
-155.61601,246.1088,0.1,
-155.51514,246.19589,0.1,
-155.4012,246.26505,0.1,
-155.27736,246.31433,0.1,
-155.14705,246.34238,0.1,
-155.0139,246.34839,0.1,
-154.8816,246.33218,0.1,
-93.38745,231.90717,0,
-93.28368,231.89261,0,
-93.178894,231.89172,0,
-23.940521,235.84818,0,
-23.804993,235.86768,0,
-23.674774,235.90997,0,
-23.553665,235.97388,0,
-23.445236,236.05746,0,
-23.352646,236.15836,0,
-23.278625,236.27353,0,
-23.225327,236.39966,0,
-23.194305,236.53302,0,
-23.186493,236.66971,0,
-23.202087,236.80576,0,
-23.240662,236.93713,0,
-23.301071,237.06,0,
-23.381561,237.17078,0,
-23.479752,237.2662,0,
-23.592773,237.34348,0,
-23.717316,237.40036,0,
-23.849747,237.43518,0,
-23.98616,237.4469,0,
-68.991104,237.4469,0,
-69.12001,237.43643,0,
-93.35345,233.47995,0.1,
-93.37861,233.47543,0.1,
-145.98837,221.51962,0,
-146.11443,221.50513,0,
-146.24118,221.51077,0,
-146.36545,221.53638,0,
-146.48412,221.5813,0,
-146.5942,221.64441,0,
-164.48396,235.82346,0.1,
-164.59975,235.88925,0.1,
-164.72482,235.9349,0.1,
-164.85576,235.9592,0.1,
-164.98889,235.96143,0.1,
-165.12056,235.94156,0.1,
-165.24712,235.90012,0.1,
-165.36504,235.83826,0.1,
-165.47105,235.75769,0.1,
-165.56224,235.66064,0.1,
-165.63608,235.54984,0.1,
-165.6905,235.42831,0.1,
-165.72403,235.29944,0.1,
-165.7357,235.16678,0.1,
-165.72522,235.03403,0.1,
-165.69286,234.90488,0.1,
-165.63951,234.78287,0.1,
-165.56668,234.67139,0.1,
-64.181915,104.60214,0,
-64.08697,104.50009,0,
-63.97576,104.41608,0,
-63.851646,104.35263,0,
-63.718414,104.311676,0,
-63.580093,104.294495,0,
-63.440887,104.301575,0,
-63.305023,104.3327,0,
-63.17662,104.38693,0,
-63.059586,104.46265,0,
